trip_id,stop_name,scheduled,actual,passengers_on,passengers_off
T0584,Pioneer / Mapledale,2025-10-04 19:11:00,2025-10-04 19:17:00,46,39
T0584,San Antonio / Rosecrans,2025-10-04 19:12:00,2025-10-04 19:18:00,27,37
T0584,San Antonio / Orange,2025-10-04 19:13:00,2025-10-04 19:19:00,29,23
T0584,San Antonio / Foster,2025-10-04 19:14:00,2025-10-04 19:24:00,10,12
T0584,San Antonio / Firestone,2025-10-04 19:14:00,2025-10-04 19:26:00,15,23
T0584,San Antonio / Olive,2025-10-04 19:15:00,2025-10-04 19:27:00,32,34
T0584,Norwalk / Civic Center,2025-10-04 19:16:00,2025-10-04 19:28:00,24,19
T0584,Norwalk / Imperial,2025-10-04 19:17:00,2025-10-04 19:29:00,36,20
T0584,Norwalk / Crewe,2025-10-04 19:18:00,2025-10-04 19:30:00,35,6
T0584,Norwalk / Tina,2025-10-04 19:19:00,2025-10-04 19:31:00,0,29
T0585,Gridley / 187th,2025-10-04 20:00:00,2025-10-04 20:00:00,43,0
T0585,Gridley / 183rd,2025-10-04 20:01:00,2025-10-04 20:01:00,13,13
T0585,183rd / Alburtis,2025-10-04 20:02:00,2025-10-04 20:02:00,19,32
T0585,Pioneer / 178th,2025-10-04 20:04:00,2025-10-04 20:04:00,24,38
T0585,Pioneer / Artesia,2025-10-04 20:05:00,2025-10-04 20:05:00,33,44
T0585,Pioneer / 168th,2025-10-04 20:06:00,2025-10-04 20:06:00,40,16
T0585,Pioneer / 166th,2025-10-04 20:06:00,2025-10-04 20:06:00,23,31
T0585,Pioneer / 163rd,2025-10-04 20:07:00,2025-10-04 20:07:00,34,43
T0585,Pioneer / Alondra,2025-10-04 20:08:00,2025-10-04 20:09:00,10,13
T0585,Pioneer / Cheshire,2025-10-04 20:09:00,2025-10-04 20:10:00,47,10
T0585,Pioneer / Excelsior,2025-10-04 20:10:00,2025-10-04 20:11:00,22,19
T0585,Pioneer / Mapledale,2025-10-04 20:11:00,2025-10-04 20:14:00,44,28
T0585,San Antonio / Rosecrans,2025-10-04 20:12:00,2025-10-04 20:15:00,36,7
T0585,San Antonio / Orange,2025-10-04 20:13:00,2025-10-04 20:16:00,35,38
T0585,San Antonio / Foster,2025-10-04 20:14:00,2025-10-04 20:17:00,12,10
T0585,San Antonio / Firestone,2025-10-04 20:14:00,2025-10-04 20:17:00,30,19
T0585,San Antonio / Olive,2025-10-04 20:15:00,2025-10-04 20:18:00,36,14
T0585,Norwalk / Civic Center,2025-10-04 20:16:00,2025-10-04 20:19:00,50,17
T0585,Norwalk / Imperial,2025-10-04 20:17:00,2025-10-04 20:24:00,26,14
T0585,Norwalk / Crewe,2025-10-04 20:18:00,2025-10-04 20:25:00,12,32
T0585,Norwalk / Tina,2025-10-04 20:19:00,2025-10-04 20:26:00,0,16
T0586,Vermont / 120th,2025-10-04 06:00:00,2025-10-04 06:00:00,12,0
T0586,Vermont / Athens Station,2025-10-04 06:02:00,2025-10-04 06:02:00,25,31
T0586,Vermont / Imperial,2025-10-04 06:03:00,2025-10-04 06:03:00,28,42
T0586,Vermont / 112th,2025-10-04 06:03:00,2025-10-04 06:03:00,38,34
T0586,Vermont / 110th,2025-10-04 06:04:00,2025-10-04 06:04:00,50,44
T0586,Vermont / 108th,2025-10-04 06:05:00,2025-10-04 06:09:00,14,28
T0586,Vermont / 104th,2025-10-04 06:07:00,2025-10-04 06:11:00,13,38
T0586,Vermont / 103rd,2025-10-04 06:07:00,2025-10-04 06:11:00,39,6
T0586,Vermont / Century,2025-10-04 06:08:00,2025-10-04 06:12:00,48,18
T0586,Vermont / Colden,2025-10-04 06:09:00,2025-10-04 06:13:00,41,44
T0586,Vermont / 94th,2025-10-04 06:10:00,2025-10-04 06:14:00,40,6
T0586,Vermont / 92nd,2025-10-04 06:10:00,2025-10-04 06:14:00,19,35
T0586,Vermont / 90th,2025-10-04 06:11:00,2025-10-04 06:15:00,12,15
T0586,Vermont / 88th,2025-10-04 06:12:00,2025-10-04 06:16:00,47,20
T0586,Vermont / 83rd,2025-10-04 06:14:00,2025-10-04 06:20:00,46,15
T0586,Vermont / 81st,2025-10-04 06:14:00,2025-10-04 06:25:00,24,26
T0586,Vermont / 79th,2025-10-04 06:15:00,2025-10-04 06:31:00,44,26
T0586,Vermont / 76th,2025-10-04 06:16:00,2025-10-04 06:32:00,45,8
T0586,Vermont / Florence,2025-10-04 06:18:00,2025-10-04 06:34:00,37,18
T0586,Vermont / 66th,2025-10-04 06:19:00,2025-10-04 06:35:00,34,33
T0586,Vermont / Gage,2025-10-04 06:20:00,2025-10-04 06:36:00,0,12
T0587,Vermont / 120th,2025-10-04 07:00:00,2025-10-04 07:00:00,32,0
T0587,Vermont / Athens Station,2025-10-04 07:02:00,2025-10-04 07:06:00,29,34
T0587,Vermont / Imperial,2025-10-04 07:03:00,2025-10-04 07:07:00,12,37
T0587,Vermont / 112th,2025-10-04 07:03:00,2025-10-04 07:07:00,14,23
T0587,Vermont / 110th,2025-10-04 07:04:00,2025-10-04 07:08:00,39,11
T0587,Vermont / 108th,2025-10-04 07:05:00,2025-10-04 07:09:00,40,37
T0587,Vermont / 104th,2025-10-04 07:07:00,2025-10-04 07:11:00,45,6
T0587,Vermont / 103rd,2025-10-04 07:07:00,2025-10-04 07:12:00,33,41
T0587,Vermont / Century,2025-10-04 07:08:00,2025-10-04 07:13:00,23,16
T0587,Vermont / Colden,2025-10-04 07:09:00,2025-10-04 07:14:00,26,45
T0587,Vermont / 94th,2025-10-04 07:10:00,2025-10-04 07:15:00,29,26
T0587,Vermont / 92nd,2025-10-04 07:10:00,2025-10-04 07:15:00,16,22
T0587,Vermont / 90th,2025-10-04 07:11:00,2025-10-04 07:16:00,25,22
T0587,Vermont / 88th,2025-10-04 07:12:00,2025-10-04 07:17:00,50,32
T0587,Vermont / 83rd,2025-10-04 07:14:00,2025-10-04 07:19:00,28,28
T0587,Vermont / 81st,2025-10-04 07:14:00,2025-10-04 07:19:00,26,16
T0587,Vermont / 79th,2025-10-04 07:15:00,2025-10-04 07:20:00,49,44
T0587,Vermont / 76th,2025-10-04 07:16:00,2025-10-04 07:22:00,45,34
T0587,Vermont / Florence,2025-10-04 07:18:00,2025-10-04 07:25:00,37,43
T0587,Vermont / 66th,2025-10-04 07:19:00,2025-10-04 07:26:00,12,38
T0587,Vermont / Gage,2025-10-04 07:20:00,2025-10-04 07:27:00,0,18
T0588,Vermont / 120th,2025-10-04 08:00:00,2025-10-04 08:00:00,18,0
T0588,Vermont / Athens Station,2025-10-04 08:02:00,2025-10-04 08:02:00,17,45
T0588,Vermont / Imperial,2025-10-04 08:03:00,2025-10-04 08:05:00,31,21
T0588,Vermont / 112th,2025-10-04 08:03:00,2025-10-04 08:06:00,50,8
T0588,Vermont / 110th,2025-10-04 08:04:00,2025-10-04 08:07:00,50,25
T0588,Vermont / 108th,2025-10-04 08:05:00,2025-10-04 08:09:00,12,30
T0588,Vermont / 104th,2025-10-04 08:07:00,2025-10-04 08:11:00,22,6
T0588,Vermont / 103rd,2025-10-04 08:07:00,2025-10-04 08:15:00,18,22
T0588,Vermont / Century,2025-10-04 08:08:00,2025-10-04 08:16:00,37,23
T0588,Vermont / Colden,2025-10-04 08:09:00,2025-10-04 08:17:00,43,16
T0588,Vermont / 94th,2025-10-04 08:10:00,2025-10-04 08:18:00,43,8
T0588,Vermont / 92nd,2025-10-04 08:10:00,2025-10-04 08:18:00,38,21
T0588,Vermont / 90th,2025-10-04 08:11:00,2025-10-04 08:19:00,11,42
T0588,Vermont / 88th,2025-10-04 08:12:00,2025-10-04 08:21:00,14,29
T0588,Vermont / 83rd,2025-10-04 08:14:00,2025-10-04 08:23:00,20,19
T0588,Vermont / 81st,2025-10-04 08:14:00,2025-10-04 08:23:00,38,15
T0588,Vermont / 79th,2025-10-04 08:15:00,2025-10-04 08:24:00,37,16
T0588,Vermont / 76th,2025-10-04 08:16:00,2025-10-04 08:25:00,49,9
T0588,Vermont / Florence,2025-10-04 08:18:00,2025-10-04 08:28:00,27,9
T0588,Vermont / 66th,2025-10-04 08:19:00,2025-10-04 08:29:00,48,22
T0588,Vermont / Gage,2025-10-04 08:20:00,2025-10-04 08:30:00,0,9
T0589,Vermont / 120th,2025-10-04 09:00:00,2025-10-04 09:00:00,15,0
T0589,Vermont / Athens Station,2025-10-04 09:02:00,2025-10-04 09:02:00,11,38
T0589,Vermont / Imperial,2025-10-04 09:03:00,2025-10-04 09:07:00,50,42
T0589,Vermont / 112th,2025-10-04 09:03:00,2025-10-04 09:07:00,17,19
T0589,Vermont / 110th,2025-10-04 09:04:00,2025-10-04 09:08:00,41,24
T0589,Vermont / 108th,2025-10-04 09:05:00,2025-10-04 09:12:00,36,36
T0589,Vermont / 104th,2025-10-04 09:07:00,2025-10-04 09:14:00,38,20
T0589,Vermont / 103rd,2025-10-04 09:07:00,2025-10-04 09:15:00,18,15
T0589,Vermont / Century,2025-10-04 09:08:00,2025-10-04 09:16:00,35,10
T0589,Vermont / Colden,2025-10-04 09:09:00,2025-10-04 09:17:00,26,30
T0589,Vermont / 94th,2025-10-04 09:10:00,2025-10-04 09:18:00,50,24
T0589,Vermont / 92nd,2025-10-04 09:10:00,2025-10-04 09:18:00,50,22
T0589,Vermont / 90th,2025-10-04 09:11:00,2025-10-04 09:19:00,10,30
T0589,Vermont / 88th,2025-10-04 09:12:00,2025-10-04 09:20:00,25,8
T0589,Vermont / 83rd,2025-10-04 09:14:00,2025-10-04 09:22:00,15,18
T0589,Vermont / 81st,2025-10-04 09:14:00,2025-10-04 09:22:00,38,7
T0589,Vermont / 79th,2025-10-04 09:15:00,2025-10-04 09:23:00,29,34
T0589,Vermont / 76th,2025-10-04 09:16:00,2025-10-04 09:24:00,15,13
T0589,Vermont / Florence,2025-10-04 09:18:00,2025-10-04 09:28:00,26,40
T0589,Vermont / 66th,2025-10-04 09:19:00,2025-10-04 09:29:00,38,26
T0589,Vermont / Gage,2025-10-04 09:20:00,2025-10-04 09:32:00,0,38
T0590,Vermont / 120th,2025-10-04 10:00:00,2025-10-04 10:00:00,48,0
T0590,Vermont / Athens Station,2025-10-04 10:02:00,2025-10-04 10:03:00,27,43
T0590,Vermont / Imperial,2025-10-04 10:03:00,2025-10-04 10:04:00,17,17
T0590,Vermont / 112th,2025-10-04 10:03:00,2025-10-04 10:04:00,47,34
T0590,Vermont / 110th,2025-10-04 10:04:00,2025-10-04 10:05:00,20,14
T0590,Vermont / 108th,2025-10-04 10:05:00,2025-10-04 10:10:00,14,6
T0590,Vermont / 104th,2025-10-04 10:07:00,2025-10-04 10:12:00,11,41
T0590,Vermont / 103rd,2025-10-04 10:07:00,2025-10-04 10:12:00,31,38
T0590,Vermont / Century,2025-10-04 10:08:00,2025-10-04 10:13:00,38,14
T0590,Vermont / Colden,2025-10-04 10:09:00,2025-10-04 10:14:00,39,14
T0590,Vermont / 94th,2025-10-04 10:10:00,2025-10-04 10:15:00,25,41
T0590,Vermont / 92nd,2025-10-04 10:10:00,2025-10-04 10:15:00,21,25
T0590,Vermont / 90th,2025-10-04 10:11:00,2025-10-04 10:16:00,25,34
T0590,Vermont / 88th,2025-10-04 10:12:00,2025-10-04 10:17:00,18,20
T0590,Vermont / 83rd,2025-10-04 10:14:00,2025-10-04 10:19:00,22,26
T0590,Vermont / 81st,2025-10-04 10:14:00,2025-10-04 10:19:00,31,26
T0590,Vermont / 79th,2025-10-04 10:15:00,2025-10-04 10:20:00,50,44
T0590,Vermont / 76th,2025-10-04 10:16:00,2025-10-04 10:21:00,29,37
T0590,Vermont / Florence,2025-10-04 10:18:00,2025-10-04 10:23:00,46,45
T0590,Vermont / 66th,2025-10-04 10:19:00,2025-10-04 10:24:00,18,37
T0590,Vermont / Gage,2025-10-04 10:20:00,2025-10-04 10:27:00,0,16
T0591,Vermont / 120th,2025-10-04 11:00:00,2025-10-04 11:00:00,29,0
T0591,Vermont / Athens Station,2025-10-04 11:02:00,2025-10-04 11:02:00,41,24
T0591,Vermont / Imperial,2025-10-04 11:03:00,2025-10-04 11:03:00,39,33
T0591,Vermont / 112th,2025-10-04 11:03:00,2025-10-04 11:03:00,17,23
T0591,Vermont / 110th,2025-10-04 11:04:00,2025-10-04 11:04:00,26,9
T0591,Vermont / 108th,2025-10-04 11:05:00,2025-10-04 11:05:00,17,39
T0591,Vermont / 104th,2025-10-04 11:07:00,2025-10-04 11:07:00,40,22
T0591,Vermont / 103rd,2025-10-04 11:07:00,2025-10-04 11:07:00,41,31
T0591,Vermont / Century,2025-10-04 11:08:00,2025-10-04 11:08:00,19,7
T0591,Vermont / Colden,2025-10-04 11:09:00,2025-10-04 11:09:00,19,15
T0591,Vermont / 94th,2025-10-04 11:10:00,2025-10-04 11:10:00,40,39
T0591,Vermont / 92nd,2025-10-04 11:10:00,2025-10-04 11:10:00,26,26
T0591,Vermont / 90th,2025-10-04 11:11:00,2025-10-04 11:11:00,43,38
T0591,Vermont / 88th,2025-10-04 11:12:00,2025-10-04 11:12:00,22,38
T0591,Vermont / 83rd,2025-10-04 11:14:00,2025-10-04 11:14:00,45,25
T0591,Vermont / 81st,2025-10-04 11:14:00,2025-10-04 11:14:00,13,7
T0591,Vermont / 79th,2025-10-04 11:15:00,2025-10-04 11:15:00,45,16
T0591,Vermont / 76th,2025-10-04 11:16:00,2025-10-04 11:16:00,19,7
T0591,Vermont / Florence,2025-10-04 11:18:00,2025-10-04 11:20:00,32,13
T0591,Vermont / 66th,2025-10-04 11:19:00,2025-10-04 11:22:00,13,8
T0591,Vermont / Gage,2025-10-04 11:20:00,2025-10-04 11:23:00,0,38
T0592,Vermont / 120th,2025-10-04 12:00:00,2025-10-04 12:00:00,25,0
T0592,Vermont / Athens Station,2025-10-04 12:02:00,2025-10-04 12:02:00,30,30
T0592,Vermont / Imperial,2025-10-04 12:03:00,2025-10-04 12:05:00,43,8
T0592,Vermont / 112th,2025-10-04 12:03:00,2025-10-04 12:05:00,42,26
T0592,Vermont / 110th,2025-10-04 12:04:00,2025-10-04 12:09:00,23,43
T0592,Vermont / 108th,2025-10-04 12:05:00,2025-10-04 12:11:00,26,14
T0592,Vermont / 104th,2025-10-04 12:07:00,2025-10-04 12:13:00,40,23
T0592,Vermont / 103rd,2025-10-04 12:07:00,2025-10-04 12:13:00,19,33
T0592,Vermont / Century,2025-10-04 12:08:00,2025-10-04 12:14:00,35,37
T0592,Vermont / Colden,2025-10-04 12:09:00,2025-10-04 12:17:00,47,29
T0592,Vermont / 94th,2025-10-04 12:10:00,2025-10-04 12:18:00,35,28
T0592,Vermont / 92nd,2025-10-04 12:10:00,2025-10-04 12:18:00,41,24
T0592,Vermont / 90th,2025-10-04 12:11:00,2025-10-04 12:19:00,23,45
T0592,Vermont / 88th,2025-10-04 12:12:00,2025-10-04 12:21:00,30,8
T0592,Vermont / 83rd,2025-10-04 12:14:00,2025-10-04 12:25:00,11,15
T0592,Vermont / 81st,2025-10-04 12:14:00,2025-10-04 12:27:00,12,6
T0592,Vermont / 79th,2025-10-04 12:15:00,2025-10-04 12:28:00,41,30
T0592,Vermont / 76th,2025-10-04 12:16:00,2025-10-04 12:29:00,24,15
T0592,Vermont / Florence,2025-10-04 12:18:00,2025-10-04 12:31:00,47,39
T0592,Vermont / 66th,2025-10-04 12:19:00,2025-10-04 12:32:00,25,17
T0592,Vermont / Gage,2025-10-04 12:20:00,2025-10-04 12:35:00,0,37
T0593,Vermont / 120th,2025-10-04 13:00:00,2025-10-04 13:05:00,49,0
T0593,Vermont / Athens Station,2025-10-04 13:02:00,2025-10-04 13:07:00,11,33
T0593,Vermont / Imperial,2025-10-04 13:03:00,2025-10-04 13:08:00,36,12
T0593,Vermont / 112th,2025-10-04 13:03:00,2025-10-04 13:08:00,14,43
T0593,Vermont / 110th,2025-10-04 13:04:00,2025-10-04 13:09:00,22,44
T0593,Vermont / 108th,2025-10-04 13:05:00,2025-10-04 13:10:00,18,38
T0593,Vermont / 104th,2025-10-04 13:07:00,2025-10-04 13:12:00,30,42
T0593,Vermont / 103rd,2025-10-04 13:07:00,2025-10-04 13:14:00,40,5
T0593,Vermont / Century,2025-10-04 13:08:00,2025-10-04 13:18:00,25,31
T0593,Vermont / Colden,2025-10-04 13:09:00,2025-10-04 13:19:00,12,17
T0593,Vermont / 94th,2025-10-04 13:10:00,2025-10-04 13:20:00,12,15
T0593,Vermont / 92nd,2025-10-04 13:10:00,2025-10-04 13:20:00,37,31
T0593,Vermont / 90th,2025-10-04 13:11:00,2025-10-04 13:21:00,43,14
T0593,Vermont / 88th,2025-10-04 13:12:00,2025-10-04 13:23:00,46,38
T0593,Vermont / 83rd,2025-10-04 13:14:00,2025-10-04 13:25:00,46,11
T0593,Vermont / 81st,2025-10-04 13:14:00,2025-10-04 13:25:00,33,11
T0593,Vermont / 79th,2025-10-04 13:15:00,2025-10-04 13:26:00,33,6
T0593,Vermont / 76th,2025-10-04 13:16:00,2025-10-04 13:27:00,39,39
T0593,Vermont / Florence,2025-10-04 13:18:00,2025-10-04 13:31:00,11,24
T0593,Vermont / 66th,2025-10-04 13:19:00,2025-10-04 13:32:00,22,29
T0593,Vermont / Gage,2025-10-04 13:20:00,2025-10-04 13:34:00,0,29
T0594,Vermont / 120th,2025-10-04 14:00:00,2025-10-04 14:00:00,28,0
T0594,Vermont / Athens Station,2025-10-04 14:02:00,2025-10-04 14:02:00,11,20
T0594,Vermont / Imperial,2025-10-04 14:03:00,2025-10-04 14:03:00,38,43
T0594,Vermont / 112th,2025-10-04 14:03:00,2025-10-04 14:03:00,18,10
T0594,Vermont / 110th,2025-10-04 14:04:00,2025-10-04 14:04:00,37,12
T0594,Vermont / 108th,2025-10-04 14:05:00,2025-10-04 14:05:00,31,36
T0594,Vermont / 104th,2025-10-04 14:07:00,2025-10-04 14:07:00,44,7
T0594,Vermont / 103rd,2025-10-04 14:07:00,2025-10-04 14:08:00,44,37
T0594,Vermont / Century,2025-10-04 14:08:00,2025-10-04 14:09:00,23,29
T0594,Vermont / Colden,2025-10-04 14:09:00,2025-10-04 14:10:00,24,30
T0594,Vermont / 94th,2025-10-04 14:10:00,2025-10-04 14:13:00,44,42
T0594,Vermont / 92nd,2025-10-04 14:10:00,2025-10-04 14:13:00,43,24
T0594,Vermont / 90th,2025-10-04 14:11:00,2025-10-04 14:14:00,50,38
T0594,Vermont / 88th,2025-10-04 14:12:00,2025-10-04 14:16:00,24,37
T0594,Vermont / 83rd,2025-10-04 14:14:00,2025-10-04 14:19:00,11,45
T0594,Vermont / 81st,2025-10-04 14:14:00,2025-10-04 14:19:00,29,29
T0594,Vermont / 79th,2025-10-04 14:15:00,2025-10-04 14:20:00,27,34
T0594,Vermont / 76th,2025-10-04 14:16:00,2025-10-04 14:21:00,18,43
T0594,Vermont / Florence,2025-10-04 14:18:00,2025-10-04 14:23:00,40,17
T0594,Vermont / 66th,2025-10-04 14:19:00,2025-10-04 14:24:00,49,28
T0594,Vermont / Gage,2025-10-04 14:20:00,2025-10-04 14:25:00,0,27
T0595,Vermont / 120th,2025-10-04 15:00:00,2025-10-04 15:04:00,13,0
T0595,Vermont / Athens Station,2025-10-04 15:02:00,2025-10-04 15:06:00,42,18
T0595,Vermont / Imperial,2025-10-04 15:03:00,2025-10-04 15:07:00,17,36
T0595,Vermont / 112th,2025-10-04 15:03:00,2025-10-04 15:07:00,47,16
T0595,Vermont / 110th,2025-10-04 15:04:00,2025-10-04 15:08:00,27,11
T0595,Vermont / 108th,2025-10-04 15:05:00,2025-10-04 15:09:00,44,28
T0595,Vermont / 104th,2025-10-04 15:07:00,2025-10-04 15:11:00,42,9
T0595,Vermont / 103rd,2025-10-04 15:07:00,2025-10-04 15:11:00,38,27
T0595,Vermont / Century,2025-10-04 15:08:00,2025-10-04 15:12:00,10,8
T0595,Vermont / Colden,2025-10-04 15:09:00,2025-10-04 15:13:00,12,23
T0595,Vermont / 94th,2025-10-04 15:10:00,2025-10-04 15:17:00,41,34
T0595,Vermont / 92nd,2025-10-04 15:10:00,2025-10-04 15:17:00,49,27
T0595,Vermont / 90th,2025-10-04 15:11:00,2025-10-04 15:18:00,10,27
T0595,Vermont / 88th,2025-10-04 15:12:00,2025-10-04 15:19:00,38,37
T0595,Vermont / 83rd,2025-10-04 15:14:00,2025-10-04 15:21:00,32,13
T0595,Vermont / 81st,2025-10-04 15:14:00,2025-10-04 15:21:00,39,23
T0595,Vermont / 79th,2025-10-04 15:15:00,2025-10-04 15:22:00,43,21
T0595,Vermont / 76th,2025-10-04 15:16:00,2025-10-04 15:25:00,44,22
T0595,Vermont / Florence,2025-10-04 15:18:00,2025-10-04 15:27:00,28,35
T0595,Vermont / 66th,2025-10-04 15:19:00,2025-10-04 15:30:00,27,14
T0595,Vermont / Gage,2025-10-04 15:20:00,2025-10-04 15:31:00,0,20
T0596,Vermont / 120th,2025-10-04 16:00:00,2025-10-04 16:02:00,21,0
T0596,Vermont / Athens Station,2025-10-04 16:02:00,2025-10-04 16:04:00,40,26
T0596,Vermont / Imperial,2025-10-04 16:03:00,2025-10-04 16:06:00,46,34
T0596,Vermont / 112th,2025-10-04 16:03:00,2025-10-04 16:06:00,34,28
T0596,Vermont / 110th,2025-10-04 16:04:00,2025-10-04 16:08:00,12,11
T0596,Vermont / 108th,2025-10-04 16:05:00,2025-10-04 16:14:00,26,29
T0596,Vermont / 104th,2025-10-04 16:07:00,2025-10-04 16:21:00,30,15
T0596,Vermont / 103rd,2025-10-04 16:07:00,2025-10-04 16:21:00,48,11
T0596,Vermont / Century,2025-10-04 16:08:00,2025-10-04 16:22:00,10,38
T0596,Vermont / Colden,2025-10-04 16:09:00,2025-10-04 16:23:00,50,7
T0596,Vermont / 94th,2025-10-04 16:10:00,2025-10-04 16:24:00,12,37
T0596,Vermont / 92nd,2025-10-04 16:10:00,2025-10-04 16:28:00,49,39
T0596,Vermont / 90th,2025-10-04 16:11:00,2025-10-04 16:29:00,46,25
T0596,Vermont / 88th,2025-10-04 16:12:00,2025-10-04 16:30:00,14,31
T0596,Vermont / 83rd,2025-10-04 16:14:00,2025-10-04 16:36:00,25,6
T0596,Vermont / 81st,2025-10-04 16:14:00,2025-10-04 16:36:00,39,10
T0596,Vermont / 79th,2025-10-04 16:15:00,2025-10-04 16:37:00,12,20
T0596,Vermont / 76th,2025-10-04 16:16:00,2025-10-04 16:38:00,34,19
T0596,Vermont / Florence,2025-10-04 16:18:00,2025-10-04 16:42:00,35,30
T0596,Vermont / 66th,2025-10-04 16:19:00,2025-10-04 16:43:00,30,40
T0596,Vermont / Gage,2025-10-04 16:20:00,2025-10-04 16:44:00,0,11
T0597,Vermont / 120th,2025-10-04 17:00:00,2025-10-04 17:00:00,10,0
T0597,Vermont / Athens Station,2025-10-04 17:02:00,2025-10-04 17:02:00,27,43
T0597,Vermont / Imperial,2025-10-04 17:03:00,2025-10-04 17:03:00,49,23
T0597,Vermont / 112th,2025-10-04 17:03:00,2025-10-04 17:04:00,10,24
T0597,Vermont / 110th,2025-10-04 17:04:00,2025-10-04 17:05:00,23,20
T0597,Vermont / 108th,2025-10-04 17:05:00,2025-10-04 17:06:00,20,28
T0597,Vermont / 104th,2025-10-04 17:07:00,2025-10-04 17:08:00,26,38
T0597,Vermont / 103rd,2025-10-04 17:07:00,2025-10-04 17:08:00,31,10
T0597,Vermont / Century,2025-10-04 17:08:00,2025-10-04 17:11:00,36,44
T0597,Vermont / Colden,2025-10-04 17:09:00,2025-10-04 17:12:00,37,38
T0597,Vermont / 94th,2025-10-04 17:10:00,2025-10-04 17:13:00,19,13
T0597,Vermont / 92nd,2025-10-04 17:10:00,2025-10-04 17:13:00,24,22
T0597,Vermont / 90th,2025-10-04 17:11:00,2025-10-04 17:14:00,20,21
T0597,Vermont / 88th,2025-10-04 17:12:00,2025-10-04 17:16:00,25,17
T0597,Vermont / 83rd,2025-10-04 17:14:00,2025-10-04 17:18:00,49,19
T0597,Vermont / 81st,2025-10-04 17:14:00,2025-10-04 17:18:00,25,9
T0597,Vermont / 79th,2025-10-04 17:15:00,2025-10-04 17:19:00,23,23
T0597,Vermont / 76th,2025-10-04 17:16:00,2025-10-04 17:20:00,18,7
T0597,Vermont / Florence,2025-10-04 17:18:00,2025-10-04 17:22:00,47,33
T0597,Vermont / 66th,2025-10-04 17:19:00,2025-10-04 17:23:00,48,39
T0597,Vermont / Gage,2025-10-04 17:20:00,2025-10-04 17:26:00,0,29
T0598,Vermont / 120th,2025-10-04 18:00:00,2025-10-04 18:00:00,26,0
T0598,Vermont / Athens Station,2025-10-04 18:02:00,2025-10-04 18:02:00,42,33
T0598,Vermont / Imperial,2025-10-04 18:03:00,2025-10-04 18:08:00,42,29
T0598,Vermont / 112th,2025-10-04 18:03:00,2025-10-04 18:08:00,46,44
T0598,Vermont / 110th,2025-10-04 18:04:00,2025-10-04 18:09:00,48,15
T0598,Vermont / 108th,2025-10-04 18:05:00,2025-10-04 18:12:00,44,17
T0598,Vermont / 104th,2025-10-04 18:07:00,2025-10-04 18:14:00,37,19
T0598,Vermont / 103rd,2025-10-04 18:07:00,2025-10-04 18:14:00,12,29
T0598,Vermont / Century,2025-10-04 18:08:00,2025-10-04 18:16:00,39,12
T0598,Vermont / Colden,2025-10-04 18:09:00,2025-10-04 18:17:00,18,26
T0598,Vermont / 94th,2025-10-04 18:10:00,2025-10-04 18:18:00,21,21
T0598,Vermont / 92nd,2025-10-04 18:10:00,2025-10-04 18:18:00,30,5
T0598,Vermont / 90th,2025-10-04 18:11:00,2025-10-04 18:24:00,15,45
T0598,Vermont / 88th,2025-10-04 18:12:00,2025-10-04 18:25:00,31,23
T0598,Vermont / 83rd,2025-10-04 18:14:00,2025-10-04 18:27:00,31,9
T0598,Vermont / 81st,2025-10-04 18:14:00,2025-10-04 18:27:00,20,22
T0598,Vermont / 79th,2025-10-04 18:15:00,2025-10-04 18:28:00,43,45
T0598,Vermont / 76th,2025-10-04 18:16:00,2025-10-04 18:31:00,20,35
T0598,Vermont / Florence,2025-10-04 18:18:00,2025-10-04 18:33:00,35,17
T0598,Vermont / 66th,2025-10-04 18:19:00,2025-10-04 18:34:00,48,13
T0598,Vermont / Gage,2025-10-04 18:20:00,2025-10-04 18:35:00,0,16
T0599,Vermont / 120th,2025-10-04 19:00:00,2025-10-04 19:00:00,32,0
T0599,Vermont / Athens Station,2025-10-04 19:02:00,2025-10-04 19:02:00,28,12
T0599,Vermont / Imperial,2025-10-04 19:03:00,2025-10-04 19:03:00,27,34
T0599,Vermont / 112th,2025-10-04 19:03:00,2025-10-04 19:03:00,22,21
T0599,Vermont / 110th,2025-10-04 19:04:00,2025-10-04 19:04:00,23,31
T0599,Vermont / 108th,2025-10-04 19:05:00,2025-10-04 19:10:00,26,28
T0599,Vermont / 104th,2025-10-04 19:07:00,2025-10-04 19:12:00,46,27
T0599,Vermont / 103rd,2025-10-04 19:07:00,2025-10-04 19:14:00,10,28
T0599,Vermont / Century,2025-10-04 19:08:00,2025-10-04 19:15:00,40,40
T0599,Vermont / Colden,2025-10-04 19:09:00,2025-10-04 19:16:00,11,41
T0599,Vermont / 94th,2025-10-04 19:10:00,2025-10-04 19:17:00,32,36
T0599,Vermont / 92nd,2025-10-04 19:10:00,2025-10-04 19:18:00,28,33
T0599,Vermont / 90th,2025-10-04 19:11:00,2025-10-04 19:19:00,45,23
T0599,Vermont / 88th,2025-10-04 19:12:00,2025-10-04 19:20:00,24,10
T0599,Vermont / 83rd,2025-10-04 19:14:00,2025-10-04 19:22:00,19,14
T0599,Vermont / 81st,2025-10-04 19:14:00,2025-10-04 19:22:00,48,28
T0599,Vermont / 79th,2025-10-04 19:15:00,2025-10-04 19:23:00,32,34
